DrugBankID,DrugName,Type,Groups,GeneSymbol,Action
DB08895,Tofacitinib,small molecule,approved|investigational,TYK2,
DB08896,Regorafenib,small molecule,approved,FLT1,inhibitor
DB08896,Regorafenib,small molecule,approved,KDR,inhibitor
DB08896,Regorafenib,small molecule,approved,FLT4,inhibitor
DB08896,Regorafenib,small molecule,approved,KIT,inhibitor
DB08896,Regorafenib,small molecule,approved,PDGFRA,inhibitor
DB08896,Regorafenib,small molecule,approved,PDGFRB,inhibitor
DB08896,Regorafenib,small molecule,approved,FGFR1,inhibitor
DB08896,Regorafenib,small molecule,approved,FGFR2,inhibitor
DB08896,Regorafenib,small molecule,approved,TEK,inhibitor
DB08896,Regorafenib,small molecule,approved,DDR2,inhibitor
DB08896,Regorafenib,small molecule,approved,NTRK1,inhibitor
DB08896,Regorafenib,small molecule,approved,EPHA2,inhibitor
DB08896,Regorafenib,small molecule,approved,RAF1,inhibitor
DB08896,Regorafenib,small molecule,approved,BRAF,inhibitor
DB08896,Regorafenib,small molecule,approved,MAPK11,inhibitor
DB08896,Regorafenib,small molecule,approved,FRK,inhibitor
DB08896,Regorafenib,small molecule,approved,ABL1,inhibitor
DB08896,Regorafenib,small molecule,approved,RET,inhibitor
DB08897,Aclidinium,small molecule,approved,CHRM1,antagonist
DB08897,Aclidinium,small molecule,approved,CHRM2,antagonist
DB08897,Aclidinium,small molecule,approved,CHRM3,antagonist
DB08897,Aclidinium,small molecule,approved,CHRM4,antagonist
DB08897,Aclidinium,small molecule,approved,CHRM5,antagonist
DB08899,Enzalutamide,small molecule,approved,AR,inhibitor
DB08900,Teduglutide,biotech,approved,GLP2R,agonist
DB08901,Ponatinib,small molecule,approved|investigational,ABL1,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,BCR,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,KIT,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,RET,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,TEK,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,FLT3,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,FGFR1,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,FGFR2,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,FGFR3,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,FGFR4,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,LCK,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,SRC,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,LYN,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,KDR,inhibitor
DB08901,Ponatinib,small molecule,approved|investigational,PDGFRA,inhibitor
DB08902,Raxibacumab,biotech,approved,pagA,antibody
DB08903,Bedaquiline,small molecule,approved,atpE,inhibitor
DB08904,Certolizumab pegol,biotech,approved,TNF,neutralizer
DB08906,Fluticasone furoate,small molecule,approved,NR3C1,agonist
DB08906,Fluticasone furoate,small molecule,approved,PGR,agonist
DB08906,Fluticasone furoate,small molecule,approved,NR3C2,antagonist
DB08907,Canagliflozin,small molecule,approved,SLC5A2,inhibitor
DB08908,Dimethyl fumarate,small molecule,approved|investigational,KEAP1,binder
DB08908,Dimethyl fumarate,small molecule,approved|investigational,RELA,inhibitor
DB08908,Dimethyl fumarate,small molecule,approved|investigational,RELA,binder
DB08910,Pomalidomide,small molecule,approved,CRBN,inhibitor
DB08910,Pomalidomide,small molecule,approved,TNF,inhibitor
DB08910,Pomalidomide,small molecule,approved,PTGS2,inhibitor
DB08911,Trametinib,small molecule,approved,MAP2K1,inhibitor
DB08911,Trametinib,small molecule,approved,MAP2K2,inhibitor
DB08912,Dabrafenib,small molecule,approved|investigational,BRAF,inhibitor
DB08912,Dabrafenib,small molecule,approved|investigational,RAF1,inhibitor
DB08912,Dabrafenib,small molecule,approved|investigational,SIK1,inhibitor
DB08912,Dabrafenib,small molecule,approved|investigational,NEK11,inhibitor
DB08912,Dabrafenib,small molecule,approved|investigational,LIMK1,inhibitor
DB08915,Aleglitazar,small molecule,investigational,PPARA,agonist
DB08915,Aleglitazar,small molecule,investigational,PPARG,agonist
DB08915,Aleglitazar,small molecule,investigational,NCOA1,
DB08916,Afatinib,small molecule,approved,EGFR,inhibitor
DB08916,Afatinib,small molecule,approved,ERBB2,inhibitor
DB08916,Afatinib,small molecule,approved,ERBB4,inhibitor
DB08918,Levomilnacipran,small molecule,approved|investigational,SLC6A4,inhibitor
DB08918,Levomilnacipran,small molecule,approved|investigational,SLC6A2,inhibitor
DB08922,Perospirone,small molecule,experimental,HTR2A,inverse agonist
DB08922,Perospirone,small molecule,experimental,DRD2,antagonist
DB08922,Perospirone,small molecule,experimental,HTR1A,partial agonist
DB08922,Perospirone,small molecule,experimental,HRH1,inverse agonist
DB08922,Perospirone,small molecule,experimental,DRD4,antagonist
DB08922,Perospirone,small molecule,experimental,ADRA1A,antagonist
DB08927,Amperozide,small molecule,experimental,HTR2A,antagonist
DB08930,Dolutegravir,small molecule,approved,pol,inhibitor
DB08931,Riociguat,small molecule,approved,GUCY1A2,agonist
DB08931,Riociguat,small molecule,approved,GUCY1A2,stimulator
DB08932,Macitentan,small molecule,approved,EDNRA,antagonist
DB08932,Macitentan,small molecule,approved,EDNRB,antagonist
DB08933,Luliconazole,small molecule,approved,ERG11,inhibitor
DB08934,Sofosbuvir,small molecule,approved,NS5b,inhibitor
DB08935,Obinutuzumab,biotech,approved|investigational,MS4A1,antibody
DB08935,Obinutuzumab,biotech,approved|investigational,MS4A1,regulator
DB08936,Chlorcyclizine,small molecule,approved,HRH1,antagonist
DB08949,Inositol nicotinate,small molecule,approved|withdrawn,HCAR3,agonist
DB08949,Inositol nicotinate,small molecule,approved|withdrawn,HCAR2,agonist
DB08950,Indoramin,small molecule,approved|withdrawn,ADRA1A,antagonist
DB08951,Indoprofen,small molecule,withdrawn,PKM,inhibitor
DB08954,Ifenprodil,small molecule,investigational|withdrawn,GRIN2B,antagonist
DB08954,Ifenprodil,small molecule,investigational|withdrawn,GRIN1,antagonist
DB08954,Ifenprodil,small molecule,investigational|withdrawn,KCNJ3,antagonist
DB08954,Ifenprodil,small molecule,investigational|withdrawn,KCNJ6,antagonist
DB08954,Ifenprodil,small molecule,investigational|withdrawn,KCNJ5,antagonist
DB08960,Hexamethonium,small molecule,experimental,CHRNA2,antagonist
DB08964,Gemeprost,small molecule,approved|withdrawn,PTGER3,agonist
DB08964,Gemeprost,small molecule,approved|withdrawn,PTGER2,agonist
DB08995,Diosmin,small molecule,approved|investigational,AHR,agonist
DB08996,Dimetacrine,small molecule,experimental|withdrawn,ACHE,antagonist
DB09006,Clinofibrate,small molecule,experimental,PPARA,
DB09006,Clinofibrate,small molecule,experimental,PPARG,
DB09006,Clinofibrate,small molecule,experimental,PPARD,
DB09013,Befunolol,small molecule,experimental,ADRB1,
DB09013,Befunolol,small molecule,experimental,ADRB2,
DB09014,Captodiame,small molecule,experimental,HTR2C,antagonist
DB09014,Captodiame,small molecule,experimental,SIGMAR1,agonist
DB09014,Captodiame,small molecule,experimental,DRD3,agonist
DB09016,Butriptyline,small molecule,approved|withdrawn,SLC6A4,antagonist
DB09016,Butriptyline,small molecule,approved|withdrawn,SLC6A4,inhibitor
DB09016,Butriptyline,small molecule,approved|withdrawn,HRH1,antagonist
DB09016,Butriptyline,small molecule,approved|withdrawn,HTR2A,antagonist
DB09017,Brotizolam,small molecule,investigational|withdrawn,GABRA1,positive allosteric modulator
DB09017,Brotizolam,small molecule,investigational|withdrawn,GABRA1,ligand
DB09018,Bromopride,small molecule,investigational,DRD2,antagonist
DB09019,Bromhexine,small molecule,approved,TMPRSS2,
DB09019,Bromhexine,small molecule,approved,ACE2,binder
DB09020,Bisacodyl,small molecule,approved,AQP3,negative modulator
DB09020,Bisacodyl,small molecule,approved,ATP1A1,inhibitor
DB09026,Aliskiren,small molecule,approved|investigational,REN,inhibitor
DB09027,Ledipasvir,small molecule,approved,NS5A,inhibitor
DB09028,Cytisine,small molecule,experimental,CHRNA4,agonist
DB09028,Cytisine,small molecule,experimental,CHRNA7,agonist
DB09028,Cytisine,small molecule,experimental,CHRNA3,agonist
DB09028,Cytisine,small molecule,experimental,CHRNA6,agonist
DB09028,Cytisine,small molecule,experimental,CHRNB2,partial agonist
DB09029,Secukinumab,biotech,approved,IL17A,inhibitor
DB09030,Vorapaxar,small molecule,approved,F2R,antagonist
DB09031,Miltefosine,small molecule,approved|investigational,ABCB1,
DB09033,Vedolizumab,biotech,approved,ITGA4,antibody
DB09033,Vedolizumab,biotech,approved,ITGB7,antibody
DB09034,Suvorexant,small molecule,approved|investigational,HCRTR1,antagonist
DB09034,Suvorexant,small molecule,approved|investigational,HCRTR2,antagonist
DB09035,Nivolumab,biotech,approved,PDCD1,inhibitor
DB09035,Nivolumab,biotech,approved,PDCD1,antibody
DB09035,Nivolumab,biotech,approved,CD274,inhibitor
DB09035,Nivolumab,biotech,approved,CD274,antibody
DB09036,Siltuximab,biotech,approved|investigational,IL6,antagonist
DB09036,Siltuximab,biotech,approved|investigational,IL6,antibody
DB09037,Pembrolizumab,biotech,approved,PDCD1,inhibitor
DB09037,Pembrolizumab,biotech,approved,PDCD1,antibody
DB09037,Pembrolizumab,biotech,approved,CD274,inhibitor
DB09037,Pembrolizumab,biotech,approved,CD274,antibody
DB09038,Empagliflozin,small molecule,approved,SLC5A2,inhibitor
DB09039,Eliglustat,small molecule,approved|investigational,UGCG,inhibitor
DB09040,Efinaconazole,small molecule,approved,ERG11,inhibitor
DB09043,Albiglutide,biotech,approved,GLP1R,agonist
DB09045,Dulaglutide,biotech,approved|investigational,GLP1R,agonist
DB09046,Metreleptin,biotech,approved,LEPR,agonist
DB09047,Finafloxacin,small molecule,approved|investigational,gyrA,inhibitor
DB09047,Finafloxacin,small molecule,approved|investigational,parC,inhibitor
DB09047,Finafloxacin,small molecule,approved|investigational,TOP2A,inhibitor
DB09048,Netupitant,small molecule,approved|investigational,TACR1,antagonist
DB09049,Naloxegol,small molecule,approved,OPRM1,antagonist
DB09050,Ceftolozane,small molecule,approved|investigational,ponB,inhibitor
DB09050,Ceftolozane,small molecule,approved|investigational,pbpB,inhibitor
DB09050,Ceftolozane,small molecule,approved|investigational,pbpC,inhibitor
DB09050,Ceftolozane,small molecule,approved|investigational,mrdA,inhibitor
DB09050,Ceftolozane,small molecule,approved|investigational,dacA,
DB09052,Blinatumomab,biotech,approved|investigational,CD19,antibody
DB09052,Blinatumomab,biotech,approved|investigational,CD19,activator
DB09052,Blinatumomab,biotech,approved|investigational,CD19,regulator
DB09052,Blinatumomab,biotech,approved|investigational,CD3D,antibody
DB09052,Blinatumomab,biotech,approved|investigational,CD3D,activator
DB09053,Ibrutinib,small molecule,approved,BTK,inhibitor
DB09054,Idelalisib,small molecule,approved,PIK3CD,inhibitor
DB09057,Anthrax immune globulin human,biotech,approved,pagA,antibody
DB09059,Atosiban,small molecule,approved|investigational,OXTR,antagonist
DB09059,Atosiban,small molecule,approved|investigational,AVPR1A,antagonist
DB09059,Atosiban,small molecule,approved|investigational,AVPR1B,antagonist
DB09059,Atosiban,small molecule,approved|investigational,AVPR2,antagonist
DB09060,Avibactam,small molecule,approved,bla,inhibitor
DB09060,Avibactam,small molecule,approved,ampC,inhibitor
DB09060,Avibactam,small molecule,approved,bla,inhibitor
DB09060,Avibactam,small molecule,approved,bla,inhibitor
DB09060,Avibactam,small molecule,approved,bla,inhibitor
DB09060,Avibactam,small molecule,approved,OXA-48,inhibitor
DB09060,Avibactam,small molecule,approved,bla,inhibitor
DB09060,Avibactam,small molecule,approved,blaUOE-1,inhibitor
DB09060,Avibactam,small molecule,approved,per1,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,CNR1,antagonist
DB09061,Cannabidiol,small molecule,approved|investigational,CNR1,modulator
DB09061,Cannabidiol,small molecule,approved|investigational,CNR2,antagonist
DB09061,Cannabidiol,small molecule,approved|investigational,GPR12,inverse agonist
DB09061,Cannabidiol,small molecule,approved|investigational,GLRA1,
DB09061,Cannabidiol,small molecule,approved|investigational,GLRA1,allosteric modulator
DB09061,Cannabidiol,small molecule,approved|investigational,GLRA3,potentiator
DB09061,Cannabidiol,small molecule,approved|investigational,GPR18,
DB09061,Cannabidiol,small molecule,approved|investigational,GPR55,antagonist
DB09061,Cannabidiol,small molecule,approved|investigational,HTR1A,agonist
DB09061,Cannabidiol,small molecule,approved|investigational,HTR2A,agonist
DB09061,Cannabidiol,small molecule,approved|investigational,CHRNA7,
DB09061,Cannabidiol,small molecule,approved|investigational,OPRD1,
DB09061,Cannabidiol,small molecule,approved|investigational,OPRM1,
DB09061,Cannabidiol,small molecule,approved|investigational,PPARG,activator
DB09061,Cannabidiol,small molecule,approved|investigational,TRPV1,activator
DB09061,Cannabidiol,small molecule,approved|investigational,CACNA1G,
DB09061,Cannabidiol,small molecule,approved|investigational,CACNA1H,
DB09061,Cannabidiol,small molecule,approved|investigational,CACNA1I,
DB09061,Cannabidiol,small molecule,approved|investigational,TRPA1,agonist
DB09061,Cannabidiol,small molecule,approved|investigational,TRPM8,
DB09061,Cannabidiol,small molecule,approved|investigational,TRPV2,activator
DB09061,Cannabidiol,small molecule,approved|investigational,TRPV3,activator
DB09061,Cannabidiol,small molecule,approved|investigational,TRPV4,activator
DB09061,Cannabidiol,small molecule,approved|investigational,VDAC1,
DB09061,Cannabidiol,small molecule,approved|investigational,HTR3A,antagonist
DB09061,Cannabidiol,small molecule,approved|investigational,ADORA1,activator
DB09061,Cannabidiol,small molecule,approved|investigational,PTGS1,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,PTGS2,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,ACAT1,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,CYP17A1,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,HMGCR,stimulator
DB09061,Cannabidiol,small molecule,approved|investigational,GSR,stimulator
DB09061,Cannabidiol,small molecule,approved|investigational,GPX1,stimulator
DB09061,Cannabidiol,small molecule,approved|investigational,IDO1,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,CYP1B1,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,NQO1,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,CAT,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,CYP3A5,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,CYP2D6,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,SOD1,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,CYP1A2,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,CYP3A7,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,AANAT,inhibitor
DB09061,Cannabidiol,small molecule,approved|investigational,NAAA,inhibitor
DB09063,Ceritinib,small molecule,approved,ALK,antagonist
DB09064,Ciprofibrate,small molecule,approved|investigational,PPARA,
DB09065,Cobicistat,small molecule,approved,CYP3A4,inhibitor
DB09065,Cobicistat,small molecule,approved,CYP3A5,inhibitor
DB09065,Cobicistat,small molecule,approved,CYP3A7,inhibitor
DB09066,Corifollitropin alfa,biotech,approved|investigational,FSHR,agonist
DB09067,Corticorelin ovine triflutate,biotech,approved,CRHR1,ligand
DB09068,Vortioxetine,small molecule,approved|investigational,SLC6A4,inhibitor
DB09068,Vortioxetine,small molecule,approved|investigational,HTR3A,antagonist
DB09068,Vortioxetine,small molecule,approved|investigational,HTR7,antagonist
DB09068,Vortioxetine,small molecule,approved|investigational,HTR1B,partial agonist
DB09068,Vortioxetine,small molecule,approved|investigational,HTR1A,agonist
DB09068,Vortioxetine,small molecule,approved|investigational,ADRB1,ligand
DB09068,Vortioxetine,small molecule,approved|investigational,SLC6A2,blocker
DB09069,Trimetazidine,small molecule,approved|investigational,ACAA2,inhibitor
DB09070,Tibolone,small molecule,approved|investigational,ESR1,antagonist
DB09070,Tibolone,small molecule,approved|investigational,ESR1,agonist
DB09071,Tasimelteon,small molecule,approved|investigational,MTNR1A,agonist
DB09071,Tasimelteon,small molecule,approved|investigational,MTNR1B,agonist
DB09072,Sodium oxybate,small molecule,approved,GABBR1,agonist
DB09072,Sodium oxybate,small molecule,approved,SLC52A2,agonist
DB09073,Palbociclib,small molecule,approved|investigational,CDK4,inhibitor
DB09073,Palbociclib,small molecule,approved|investigational,CDK6,inhibitor
DB09074,Olaparib,small molecule,approved,PARP1,inhibitor
DB09074,Olaparib,small molecule,approved,PARP2,inhibitor
DB09074,Olaparib,small molecule,approved,PARP3,inhibitor
DB09074,Olaparib,small molecule,approved,AKR1C3,inhibitor
DB09075,Edoxaban,small molecule,approved,F10,inhibitor
DB09076,Umeclidinium,small molecule,approved,CHRM2,antagonist
DB09076,Umeclidinium,small molecule,approved,CHRM3,antagonist
DB09076,Umeclidinium,small molecule,approved,CHRM1,antagonist
DB09076,Umeclidinium,small molecule,approved,CHRM4,antagonist
DB09076,Umeclidinium,small molecule,approved,CHRM5,antagonist
DB09078,Lenvatinib,small molecule,approved|investigational,FLT1,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,KDR,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,FLT4,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,FGFR1,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,FGFR2,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,FGFR3,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,FGFR4,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,PDGFRA,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,RET,inhibitor
DB09078,Lenvatinib,small molecule,approved|investigational,KIT,inhibitor
DB09079,Nintedanib,small molecule,approved,FLT1,inhibitor
DB09079,Nintedanib,small molecule,approved,KDR,inhibitor
DB09079,Nintedanib,small molecule,approved,FLT4,inhibitor
DB09079,Nintedanib,small molecule,approved,PDGFRA,inhibitor
DB09079,Nintedanib,small molecule,approved,PDGFRB,inhibitor
DB09079,Nintedanib,small molecule,approved,FGFR1,inhibitor
DB09079,Nintedanib,small molecule,approved,FGFR2,inhibitor
DB09079,Nintedanib,small molecule,approved,FGFR3,inhibitor
DB09079,Nintedanib,small molecule,approved,FLT3,inhibitor
DB09079,Nintedanib,small molecule,approved,LCK,inhibitor
DB09079,Nintedanib,small molecule,approved,LYN,inhibitor
DB09079,Nintedanib,small molecule,approved,SRC,inhibitor
DB09080,Olodaterol,small molecule,approved,ADRB2,agonist
DB09082,Vilanterol,small molecule,approved,ADRB2,agonist
DB09083,Ivabradine,small molecule,approved,HCN2,inhibitor
DB09085,Tetracaine,small molecule,approved|vet_approved,RYR1,modulator
DB09085,Tetracaine,small molecule,approved|vet_approved,RYR2,modulator
DB09085,Tetracaine,small molecule,approved|vet_approved,SCN1A,blocker
DB09086,Eugenol,small molecule,approved,ESR1,
DB09086,Eugenol,small molecule,approved,ESR2,
DB09086,Eugenol,small molecule,approved,AR,antagonist
DB09086,Eugenol,small molecule,approved,TRPV3,
DB09088,Amylocaine,small molecule,approved|withdrawn,SCN1A,blocker
DB09089,Trimebutine,small molecule,approved,OPRM1,agonist
DB09089,Trimebutine,small molecule,approved,CACNA1C,inhibitor
DB09089,Trimebutine,small molecule,approved,KCNMA1,inhibitor
DB09089,Trimebutine,small molecule,approved,CHRM1,antagonist
DB09089,Trimebutine,small molecule,approved,CHRM2,antagonist
DB09089,Trimebutine,small molecule,approved,CHRM3,antagonist
DB09089,Trimebutine,small molecule,approved,CHRM4,antagonist
DB09089,Trimebutine,small molecule,approved,CACNA1G,activator
DB09090,Pinaverium,small molecule,approved,CACNA1S,antagonist
DB09090,Pinaverium,small molecule,approved,CACNA1S,inhibitor
DB09091,Tixocortol,small molecule,approved|withdrawn,NR3C1,binder
DB09091,Tixocortol,small molecule,approved|withdrawn,HDAC2,stimulator
DB09092,Xanthinol,small molecule,approved|withdrawn,NNT,cofactor
DB09092,Xanthinol,small molecule,approved|withdrawn,GAPDH,cofactor
DB09092,Xanthinol,small molecule,approved|withdrawn,IDH3A,cofactor
DB09092,Xanthinol,small molecule,approved|withdrawn,OGDH,cofactor
DB09092,Xanthinol,small molecule,approved|withdrawn,MDH2,cofactor
DB09092,Xanthinol,small molecule,approved|withdrawn,RPL3,binder
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,rpsC,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,rpsH,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,rpsS,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,rpsN,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,rpsG,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,ARF1,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,katA,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,EPHB1,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,PNLIP,inhibitor
DB09093,Chlortetracycline,small molecule,approved|investigational|vet_approved,PADI4,inhibitor
DB09095,Difluocortolone,small molecule,approved|investigational|withdrawn,ANXA3,inducer
DB09095,Difluocortolone,small molecule,approved|investigational|withdrawn,NR3C1,binder
DB09096,Benzoyl peroxide,small molecule,approved,CAT,inhibitor
DB09096,Benzoyl peroxide,small molecule,approved,GPX5,inhibitor
DB09096,Benzoyl peroxide,small molecule,approved,AZIN2,activator
DB09096,Benzoyl peroxide,small molecule,approved,PRKCA,inhibitor
DB09096,Benzoyl peroxide,small molecule,approved,SOD3,inhibitor
DB09097,Quinagolide,small molecule,approved|investigational,DRD2,agonist
DB09097,Quinagolide,small molecule,approved|investigational,DRD1,agonist
DB09098,Somatrem,biotech,approved|investigational|withdrawn,GHR,agonist
DB09098,Somatrem,biotech,approved|investigational|withdrawn,IGF1R,
DB09099,Somatostatin,small molecule,approved|investigational,SSTR1,agonist
DB09099,Somatostatin,small molecule,approved|investigational,SSTR2,agonist
DB09099,Somatostatin,small molecule,approved|investigational,SSTR3,agonist
DB09099,Somatostatin,small molecule,approved|investigational,SSTR4,agonist
DB09099,Somatostatin,small molecule,approved|investigational,SSTR5,agonist
DB09100,"Thyroid, porcine",biotech,approved,THRA,substrate
DB09100,"Thyroid, porcine",biotech,approved,THRB,substrate
DB09101,Elvitegravir,small molecule,approved,pol,inhibitor
DB09102,Daclatasvir,small molecule,approved|investigational,NS5A,inhibitor
DB09103,Ancestim,biotech,approved|investigational|withdrawn,KIT,agonist
DB09107,Methoxy polyethylene glycol-epoetin beta,biotech,approved,EPOR,stimulator
DB09108,Simoctocog alfa,biotech,approved,VWF,binding
DB09109,Turoctocog alfa,biotech,approved|investigational,F9,activator
DB09109,Turoctocog alfa,biotech,approved|investigational,F10,activator
DB09109,Turoctocog alfa,biotech,approved|investigational,F2,binder
DB09112,Nitrous acid,small molecule,approved|investigational,HBA1,oxidizer
DB09112,Nitrous acid,small molecule,approved|investigational,HBB,oxidizer
DB09112,Nitrous acid,small molecule,approved|investigational,MB,oxidizer
DB09116,Calcium carbimide,small molecule,approved|withdrawn,ALDH3B2,antagonist
DB09116,Calcium carbimide,small molecule,approved|withdrawn,ALDH3B2,inhibitor
DB09118,Stiripentol,small molecule,approved,GABRA1,agonist
DB09118,Stiripentol,small molecule,approved,GABRA1,positive allosteric modulator
DB09118,Stiripentol,small molecule,approved,LDHA,inhibitor
DB09118,Stiripentol,small molecule,approved,LDHB,inhibitor
DB09119,Eslicarbazepine acetate,small molecule,approved,P2RX4,antagonist
DB09120,Zucapsaicin,small molecule,approved|investigational,TRPV1,agonist
DB09120,Zucapsaicin,small molecule,approved|investigational,TRPV1,activator
DB09121,Aurothioglucose,small molecule,approved|withdrawn,ADCY1,
DB09121,Aurothioglucose,small molecule,approved|withdrawn,ADCY2,
DB09121,Aurothioglucose,small molecule,approved|withdrawn,ADCY5,
DB09122,Peginterferon beta-1a,biotech,approved,IFNAR1,activator
DB09122,Peginterferon beta-1a,biotech,approved,IFNAR1,downregulator
DB09123,Dienogest,small molecule,approved,PGR,agonist
DB09123,Dienogest,small molecule,approved,AR,antagonist
DB09124,Medrogestone,small molecule,approved|withdrawn,PGR,ligand
DB09126,Chorionic Gonadotropin (Human),biotech,approved|vet_approved,LHCGR,ligand
DB09128,Brexpiprazole,small molecule,approved|investigational,HTR1A,partial agonist
DB09128,Brexpiprazole,small molecule,approved|investigational,DRD2,partial agonist
DB09128,Brexpiprazole,small molecule,approved|investigational,DRD3,partial agonist
DB09128,Brexpiprazole,small molecule,approved|investigational,HTR2A,antagonist
DB09128,Brexpiprazole,small molecule,approved|investigational,HTR2B,antagonist
DB09128,Brexpiprazole,small molecule,approved|investigational,HTR7,antagonist
DB09128,Brexpiprazole,small molecule,approved|investigational,ADRA1A,antagonist
DB09128,Brexpiprazole,small molecule,approved|investigational,ADRA1B,antagonist
DB09128,Brexpiprazole,small molecule,approved|investigational,ADRA1D,antagonist
DB09128,Brexpiprazole,small molecule,approved|investigational,ADRA2C,antagonist
DB09128,Brexpiprazole,small molecule,approved|investigational,HRH1,antagonist
DB09128,Brexpiprazole,small molecule,approved|investigational,CHRM1,antagonist
DB09129,Chromic chloride,small molecule,approved,INSR,activator
DB09130,Copper,small molecule,approved|investigational,APP,binder
DB09130,Copper,small molecule,approved|investigational,AHCY,allosteric modulator
DB09130,Copper,small molecule,approved|investigational,HIST1H2BC,
DB09130,Copper,small molecule,approved|investigational,GAPDH,
DB09130,Copper,small molecule,approved|investigational,NME1,
DB09130,Copper,small molecule,approved|investigational,HIST1H1E,
DB09130,Copper,small molecule,approved|investigational,PRDX1,
DB09130,Copper,small molecule,approved|investigational,S100A8,
DB09130,Copper,small molecule,approved|investigational,RPSA,
DB09130,Copper,small molecule,approved|investigational,ACTG1,
DB09130,Copper,small molecule,approved|investigational,ENO1,
DB09130,Copper,small molecule,approved|investigational,EEF1A1,
DB09130,Copper,small molecule,approved|investigational,KRT8,
DB09130,Copper,small molecule,approved|investigational,P4HB,
DB09130,Copper,small molecule,approved|investigational,PDIA3,
DB09130,Copper,small molecule,approved|investigational,HSPD1,
DB09130,Copper,small molecule,approved|investigational,HSPA13,
DB09130,Copper,small molecule,approved|investigational,HSPA5,
DB09130,Copper,small molecule,approved|investigational,HSP90B1,
DB09130,Copper,small molecule,approved|investigational,TF,
DB09130,Copper,small molecule,approved|investigational,Lyar,
DB09130,Copper,small molecule,approved|investigational,RPS2,
DB09130,Copper,small molecule,approved|investigational,SRSF1,
DB09130,Copper,small molecule,approved|investigational,HNRNPA2B1,
DB09130,Copper,small molecule,approved|investigational,HNRNPH1,
DB09130,Copper,small molecule,approved|investigational,HNRNPH3,
DB09130,Copper,small molecule,approved|investigational,cbiD,
DB09130,Copper,small molecule,approved|investigational,HNRNPL,
DB09130,Copper,small molecule,approved|investigational,SFPQ,
DB09130,Copper,small molecule,approved|investigational,SF3A2,
DB09130,Copper,small molecule,approved|investigational,RACK1,
DB09130,Copper,small molecule,approved|investigational,ACTN1,
DB09130,Copper,small molecule,approved|investigational,ACY1,
DB09130,Copper,small molecule,approved|investigational,ANXA4,
DB09130,Copper,small molecule,approved|investigational,ANXA5,
DB09130,Copper,small molecule,approved|investigational,CALR,
DB09130,Copper,small molecule,approved|investigational,PKM,
DB09130,Copper,small molecule,approved|investigational,AKR1A1,
DB09130,Copper,small molecule,approved|investigational,CYB5R3,
DB09130,Copper,small molecule,approved|investigational,GSR,
DB09130,Copper,small molecule,approved|investigational,TKT,
DB09130,Copper,small molecule,approved|investigational,PRDX2,
DB09130,Copper,small molecule,approved|investigational,PRDX6,
