PMCID,Ebola Protein,Interaction,Host Protein
PMC6459477,GP,transport,NPC1
PMC7112331,GP,interact,GP2
PMC7112331,GP,bind,TYRO3
PMC7112331,GP,enhance,TYRO3
PMC7112331,GP,bind,NPC1
PMC7112331,GP,cleave,NPC1
PMC7112331,GP,interfere,NPC1
PMC7112331,VP24,interact,STAT1
PMC7112331,VP24,inhibit,STAT1
PMC7112331,VP24,stimulate,STAT1
PMC7112331,VP24,block,STAT1
PMC7112331,VP24,phosphorylate,STAT1
PMC7112331,VP24,express,STAT1
PMC7112331,VP24,translocate,STAT1
PMC7112331,VP24,signal,STAT1
PMC7112331,VP24,bind,ATP1A1
PMC7112331,VP24,involve,ATP1A1
PMC7112331,VP24,maintain,ATP1A1
PMC7112331,VP24,bind,ATP1A1
PMC7112331,VP24,bind,ATP1A1
PMC7112331,L,interact,Tsg101
PMC7112331,L,recruit,Tsg101
PMC7112331,L,enhance,Tsg101
PMC7112331,L,ubiquitinate,Tsg101
PMC7112331,L,involve,Tsg101
PMC7112331,L,bind,Tsg101
PMC7112331,L,interact,Tsg101
PMC7112331,L,inhibit,Tsg101
PMC7112331,L,disrupt,Tsg101
PMC2936550,GP,cleave,furin
PMC2936550,GP,translate,furin
PMC11888476,GP,form,GP2
PMC11888476,GP,target,GP2
PMC5718834,GP,target,GP2
PMC5718834,GP,involve,GP2
PMC4709572,VP40,interact,PIP
PMC4709572,VP40,associate,PIP
PMC4709572,VP40,bind,PIP
PMC4709572,VP40,induce,PIP
PMC4709572,VP40,inhibit,PTEN
PMC4709572,VP40,alter,PTEN
PMC4709572,VP40,regulate,PTEN
PMC4709572,VP40,interact,PIP
PMC4709572,VP40,transport,PIP
PMC4709572,VP40,induce,INPP5E
PMC5786336,GP,interact,NPC1
PMC5786336,GP,transport,NPC1
PMC5786336,GP,promote,Xkr8
PMC5786336,GP,promote,Xkr8
PMC5786336,GP,express,Xkr8
PMC5786336,GP,express,Xkr8
PMC5786336,GP,signal,Xkr8
PMC5786336,GP,impact,Xkr8
PMC5786336,GP,promote,Xkr8
PMC5786336,GP,promote,Xkr8
PMC5786336,GP,promote,Xkr8
PMC5786336,GP,promote,Xkr8
PMC5786336,GP,promote,Xkr8
PMC5786336,VP40,bind,Xkr8
PMC5786336,GP,mediate,Xkr8
PMC5786336,VP40,express,Xkr8
PMC5786336,VP40,express,Xkr8
PMC5786336,GP,activate,Xkr8
PMC5786336,GP,express,Xkr8
PMC5786336,GP,promote,Xkr8
PMC5786336,GP,express,Xkr8
PMC5786336,GP,promote,Xkr8
PMC5786336,GP,transport,Xkr8
PMC5786336,GP,transport,Xkr8
PMC5786336,GP,block,Xkr8
PMC11233014,GP,control,F11
PMC11233014,GP,promote,F11
PMC11053682,GP,enhance,CD4
PMC11053682,GP,facilitate,CD4
PMC11053682,GP,enhance,CCR5
PMC11053682,GP,facilitate,CCR5
PMC4329671,VP24,interact,STAT1
PMC4329671,VP24,suppress,STAT1
PMC4329671,VP24,transport,STAT1
PMC4329671,VP24,recognize,STAT1
PMC4329671,VP24,neutralize,STAT1
PMC4329671,VP24,bind,STAT1
PMC3457704,VP35,activate,IRF3
PMC3457704,VP35,inhibit,IRF3
PMC3457704,VP35,activate,IRF3
PMC3457704,VP35,express,ISG15
PMC3457704,VP35,express,IFIT1
PMC3457704,VP35,express,MX1
PMC6714808,L,mediate,CD4
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC9515683,GP,block,Cat
PMC9515683,GP,stabilize,Cat
PMC9515683,GP,control,Cat
PMC6530603,NP,recruit,PSAP
PMC6530603,NP,transport,PSAP
PMC6530603,NP,recruit,Tsg101
PMC6530603,NP,transport,Tsg101
PMC6530603,VP24,bind,Keap1
PMC6530603,VP24,bind,Keap1
PMC6530603,VP24,prevent,Keap1
PMC6530603,VP24,respond,Keap1
PMC6530603,VP40,activate,STAT2
PMC6530603,VP40,block,STAT2
PMC6530603,VP40,mediate,STAT2
PMC6530603,VP40,regulate,STAT2
PMC6530603,VP40,signal,STAT2
PMC6530603,VP40,bind,BAG3
PMC6530603,VP40,bind,BAG3
PMC6530603,VP40,inhibit,BAG3
PMC6530603,VP40,promote,BAG3
PMC6530603,GP,attach,Fas
PMC6530603,GP,involve,Fas
PMC6530603,GP,activate,BAG3
PMC6530603,GP,transport,BAG3
PMC6530603,GP,signal,BAG3
PMC6530603,GP,activate,Keap1
PMC6530603,GP,transport,Keap1
PMC6530603,GP,signal,Keap1
PMC6530603,GP,activate,Tsg101
PMC6530603,GP,transport,Tsg101
PMC6530603,GP,signal,Tsg101
PMC5801115,L,utilize,CD4
PMC5801115,L,utilize,CD14
PMC5801115,L,utilize,CD19
PMC5801115,L,utilize,CD27
PMC5801115,L,utilize,CD38
PMC7270928,GP,cleave,Furin
PMC7270928,GP,link,Furin
PMC7270928,GP,translate,Furin
PMC7270928,GP,involve,CD4
PMC7270928,GP,bind,CLC
PMC4337572,VP24,bind,STAT1
PMC4337572,VP24,inhibit,STAT1
PMC4337572,VP24,block,STAT1
PMC4337572,VP24,phosphorylate,STAT1
PMC4337572,VP24,transport,STAT1
PMC4337572,VP24,affect,STAT1
PMC10305536,GP,encode,CD40
PMC10305536,GP,stimulate,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,stimulate,CD40
PMC10305536,GP,stimulate,CD40
PMC10305536,GP,express,CD40
PMC10305536,GP,express,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,enhance,CD40
PMC10305536,GP,control,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,signal,CD40
PMC10305536,GP,respond,CD40
PMC10305536,GP,signal,CD40
PMC9119628,VP35,ubiquitinate,TRIM6
PMC9119628,VP35,activate,TRIM6
PMC9119628,VP35,ubiquitinate,TRIM6
PMC9119628,VP35,facilitate,TRIM6
PMC9119628,VP35,impair,TRIM6
PMC9119628,VP35,inhibit,TBK1
PMC9119628,VP35,bind,TRIM6
PMC9119628,VP35,interact,TRIM6
PMC9119628,VP35,ubiquitinate,TRIM6
PMC9119628,VP35,interact,TRIM6
PMC9119628,VP35,prevent,TRIM6
PMC9119628,L,interact,TRIM6
PMC9119628,L,activate,TRIM6
PMC9119628,L,promote,TRIM6
PMC9119628,L,interact,TRIM6
PMC9119628,L,encode,TRIM6
PMC9119628,VP35,bind,IRF3
PMC9119628,VP35,activate,IRF3
PMC9119628,VP35,phosphorylate,IRF3
PMC9119628,VP35,ubiquitinate,IRF3
PMC9119628,VP35,impair,IRF3
PMC9119628,VP30,phosphorylate,IRF3
PMC9119628,VP30,signal,IRF3
PMC9119628,VP30,phosphorylate,IRF3
PMC9119628,VP30,signal,IRF3
PMC9119628,VP30,phosphorylate,TBK1
PMC9119628,VP30,signal,TBK1
PMC9119628,VP30,phosphorylate,TBK1
PMC9119628,VP30,signal,TBK1
PMC9119628,VP30,phosphorylate,STAT1
PMC9119628,VP30,signal,STAT1
PMC9119628,VP30,phosphorylate,STAT1
PMC9119628,VP30,signal,STAT1
PMC6832363,L,transport,NPC1
PMC6832363,L,express,Tyro3
PMC6832363,L,transport,Tyro3
PMC6832363,L,express,Axl
PMC6832363,L,transport,Axl
PMC6832363,L,express,NPC1
PMC6832363,L,transport,NPC1
PMC6832363,L,express,Axl
PMC6832363,L,transport,Axl
PMC6994141,GP,utilize,NPC1
PMC6994141,GP,bind,NPC1
PMC6994141,GP,change,NPC1
PMC6994141,GP,bind,NPC1
PMC3951589,GP,mediate,GP2
PMC3951589,GP,stabilize,GP2
PMC3951589,GP,stabilize,GP2
PMC3951589,GP,destabilize,GP2
PMC7454256,GP,bind,GP2
PMC7454256,GP,form,GP2
PMC3575416,GP,bind,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,interact,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,express,NPC1
PMC3575416,L,inhibit,NPC1
PMC3575416,L,block,NPC1
PMC3575416,L,control,NPC1
PMC3575416,GP,inhibit,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,inhibit,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,inhibit,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,interact,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,disrupt,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,interact,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,disrupt,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,inhibit,NPC1
PMC3575416,GP,interact,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,perturb,NPC1
PMC3575416,GP,disrupt,NPC1
PMC3575416,GP,interact,NPC1
PMC3575416,GP,disrupt,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,signal,NPC1
PMC3575416,GP,signal,NPC1
PMC3575416,GP,signal,NPC1
PMC3575416,GP,interact,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,target,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,target,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,block,NPC1
PMC3575416,GP,induce,NPC1
PMC3575416,GP,change,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,interact,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,interact,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,inhibit,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,inhibit,NPC1
PMC3575416,GP,bind,NPC1
PMC3575416,GP,inhibit,NPC1
PMC3575416,GP,block,NPC1
PMC10980025,VP24,interact,Keap1
PMC10980025,VP24,activate,Keap1
PMC10980025,VP24,signal,Keap1
PMC10980025,VP24,block,STAT1
PMC10980025,VP24,phosphorylate,STAT1
PMC10980025,VP24,bind,STAT1
PMC10980025,VP24,impair,STAT1
PMC10980025,VP24,signal,STAT1
PMC10980025,VP24,bind,STAT1
PMC10980025,VP24,impair,STAT1
PMC10980025,VP24,signal,STAT1
PMC10980025,VP24,interact,NES
PMC10980025,VP24,impact,NES
PMC10980025,VP24,activate,NES
PMC10980025,VP40,express,NES
PMC10980025,VP24,activate,NES
PMC10980025,VP24,inhibit,NES
PMC10980025,VP24,promote,NES
PMC10980025,VP40,express,NES
PMC10980025,VP24,interact,NES
PMC10980025,VP24,affect,STAT1
PMC10980025,VP24,impact,STAT1
PMC10980025,VP24,impact,NES
PMC10980025,VP24,impair,NES
PMC10980025,VP24,interact,NES
PMC10980025,VP24,activate,NES
PMC10980025,VP24,inhibit,NES
PMC10980025,VP24,impair,NES
PMC10980025,VP24,interact,NES
PMC10980025,VP24,activate,NES
PMC10980025,VP24,inhibit,NES
PMC10980025,VP24,impair,NES
PMC10980025,NP,express,NES
PMC10980025,VP24,impair,NES
PMC10980025,VP24,replace,NES
PMC10980025,VP24,replace,NES
PMC10980025,VP24,alter,NES
PMC10980025,VP24,alter,NES
PMC10980025,VP24,impair,NES
PMC10980025,VP40,signal,cat
PMC8834014,GP,recognize,Gal
PMC7075260,NP,replace,HP
PMC7075260,NP,replace,HP
PMC7075260,GP,activate,HP
PMC7075260,GP,activate,HP
PMC7075260,VP35,activate,HP
PMC7075260,GP,activate,HP
PMC7075260,GP,activate,HP
PMC7075260,GP,activate,HP
PMC7075260,VP24,activate,HP
PMC7075260,NP,replace,HP
PMC7075260,NP,replace,HP
PMC7075260,NP,activate,HP
PMC7075260,NP,activate,HP
PMC7075260,NP,replace,HP
PMC7075260,NP,activate,HP
PMC7075260,NP,activate,HP
PMC7075260,NP,replace,HP
PMC7075260,NP,replace,HP
PMC7075260,NP,activate,HP
PMC7075260,NP,replace,HP
PMC7075260,NP,stabilize,HP
PMC7075260,NP,destabilize,HP
PMC7075260,NP,form,HP
PMC7075260,NP,stabilize,HP
PMC7075260,NP,destabilize,HP
PMC7075260,NP,form,HP
PMC7110990,L,target,HSPA5
PMC4739439,GP,stimulate,IL2
PMC9923124,GP,bind,MAG
PMC9923124,GP,interact,MAG
PMC9923124,GP,cleave,CD4
PMC9923124,GP,express,MAG
PMC5850405,VP35,bind,IRF3
PMC5850405,VP35,interact,IRF3
PMC5850405,VP35,activate,IRF3
PMC5850405,VP35,block,IRF3
PMC5850405,VP35,prevent,IRF3
PMC5850405,VP35,interfere,IRF3
PMC5850405,VP24,stimulate,Max
PMC5850405,VP24,control,Max
PMC5850405,VP24,signal,Max
PMC5850405,VP24,inhibit,STAT1
PMC5850405,VP24,phosphorylate,STAT1
PMC11341029,GP,bind,CTSB
PMC11341029,GP,facilitate,CTSB
PMC11341029,GP,bind,CTSL
PMC11341029,GP,facilitate,CTSL
PMC11341029,GP,associate,CTSB
PMC11341029,GP,transport,CTSB
PMC11341029,GP,associate,CTSL
PMC11341029,GP,transport,CTSL
PMC11341029,GP,associate,PIKFYVE
PMC11341029,GP,transport,PIKFYVE
PMC11341029,VP30,target,PIK3C3
PMC11341029,VP30,target,SLC39A9
PMC11341029,VP30,suppress,PIK3C3
PMC11341029,VP30,suppress,SLC39A9
PMC11341029,VP30,replace,PIK3C3
PMC11341029,VP30,replace,SLC39A9
PMC11341029,VP30,target,NPC1
PMC11341029,VP30,target,PIK3C3
PMC11341029,VP30,target,SLC39A9
PMC11341029,GP,bind,NPC1
PMC11341029,GP,bind,NPC1
PMC11341029,GP,bind,SLC39A9
PMC11341029,GP,transport,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,bind,SLC39A9
PMC11341029,GP,transport,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,bind,SLC39A9
PMC11341029,GP,transport,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,bind,SLC39A9
PMC11341029,GP,mediate,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,VP30,neutralize,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,associate,SLC39A9
PMC11341029,GP,bind,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,bind,SLC39A9
PMC11341029,VP30,inhibit,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,attach,NPC1
PMC11341029,GP,facilitate,NPC1
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,bind,CSTB
PMC11341029,GP,cleave,CSTB
PMC11341029,GP,mediate,CSTB
PMC11341029,GP,form,CSTB
PMC11341029,GP,bind,SLC39A9
PMC11341029,GP,cleave,SLC39A9
PMC11341029,GP,mediate,SLC39A9
PMC11341029,GP,form,SLC39A9
PMC11341029,GP,bind,NPC1
PMC11341029,GP,cleave,NPC1
PMC11341029,GP,mediate,NPC1
PMC11341029,GP,form,NPC1
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,promote,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,attach,NPC1
PMC11341029,GP,facilitate,NPC1
PMC11341029,GP,promote,NPC1
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,promote,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,attach,NPC1
PMC11341029,GP,facilitate,NPC1
PMC11341029,GP,promote,NPC1
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,promote,SLC39A9
PMC11341029,GP,associate,SLC39A9
PMC11341029,GP,associate,NPC1
PMC11341029,GP,associate,SLC39A9
PMC11341029,GP,mediate,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,enhance,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,promote,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,cleave,SLC39A9
PMC11341029,GP,form,SLC39A9
PMC11341029,GP,promote,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,cleave,NPC1
PMC11341029,GP,form,NPC1
PMC11341029,GP,promote,NPC1
PMC11341029,GP,interact,NPC1
PMC11341029,GP,cleave,NPC1
PMC11341029,GP,form,NPC1
PMC11341029,GP,promote,NPC1
PMC11341029,GP,interact,CSTB
PMC11341029,GP,cleave,CSTB
PMC11341029,GP,form,CSTB
PMC11341029,GP,promote,CSTB
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,cleave,SLC39A9
PMC11341029,VP30,cleave,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,interact,NPC1
PMC11341029,GP,interact,PIK3C3
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,interact,NPC1
PMC11341029,GP,bind,NPC1
PMC11341029,GP,induce,NPC1
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,attach,NPC1
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,attach,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,affect,SLC39A9
PMC11341029,GP,impair,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,facilitate,SLC39A9
PMC11341029,GP,interact,NPC1
PMC11341029,GP,facilitate,NPC1
PMC11341029,VP30,impair,SLC39A9
PMC11341029,VP30,impair,C1GalT1
PMC11341029,GP,affect,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,recognize,SLC39A9
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,recognize,SLC39A9
PMC11341029,GP,bind,NPC1
PMC11341029,VP30,block,SLC39A9
PMC11341029,VP30,neutralize,SLC39A9
PMC11341029,VP30,target,PIK3C3
PMC11341029,VP30,target,SLC39A9
PMC11341029,VP30,target,NPC1
PMC11341029,VP30,target,NPC1
PMC11341029,GP,interact,SLC39A9
PMC11341029,GP,interact,NPC1
PMC9601197,VP30,interact,SRPK1
PMC9601197,VP30,recruit,SRPK1
PMC9601197,VP30,phosphorylate,SRPK1
PMC9601197,VP30,interact,SRPK2
PMC9601197,VP30,recruit,SRPK2
PMC9601197,VP30,phosphorylate,SRPK2
PMC9601197,VP30,bind,RBBP6
PMC9601197,VP30,phosphorylate,RBBP6
PMC9601197,VP30,express,RBBP6
PMC9601197,VP30,impair,RBBP6
PMC3428043,GP,cleave,GP2
PMC3428043,GP,stimulate,CD4
PMC6521077,VP30,bind,RBBP6
PMC6521077,VP30,inhibit,RBBP6
PMC6521077,NP,interact,TUBA1B
PMC6521077,NP,form,TUBA1B
PMC6521077,NP,interact,IGF2BP1
PMC6521077,NP,form,IGF2BP1
PMC6521077,NP,interact,PDHB
PMC6521077,NP,form,PDHB
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,form,RUVBL2
PMC6521077,NP,bind,RUVBL1
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,mediate,RUVBL1
PMC6521077,NP,bind,RUVBL1
PMC6521077,NP,express,RUVBL1
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,bind,RUVBL1
PMC6521077,NP,control,RUVBL1
PMC6521077,NP,bind,RUVBL2
PMC6521077,NP,control,RUVBL2
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,associate,RUVBL1
PMC6521077,NP,control,RUVBL1
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,associate,RUVBL2
PMC6521077,NP,control,RUVBL2
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,activate,RUVBL1
PMC6521077,NP,affect,RUVBL1
PMC6521077,NP,involve,RUVBL1
PMC6521077,NP,regulate,RUVBL1
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,activate,RUVBL2
PMC6521077,NP,affect,RUVBL2
PMC6521077,NP,involve,RUVBL2
PMC6521077,NP,regulate,RUVBL2
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,activate,RUVBL1
PMC6521077,NP,affect,RUVBL1
PMC6521077,NP,involve,RUVBL1
PMC6521077,NP,regulate,RUVBL1
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,activate,RUVBL2
PMC6521077,NP,affect,RUVBL2
PMC6521077,NP,involve,RUVBL2
PMC6521077,NP,regulate,RUVBL2
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,activate,RUVBL1
PMC6521077,NP,affect,RUVBL1
PMC6521077,NP,involve,RUVBL1
PMC6521077,NP,regulate,RUVBL1
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,activate,RUVBL2
PMC6521077,NP,affect,RUVBL2
PMC6521077,NP,involve,RUVBL2
PMC6521077,NP,regulate,RUVBL2
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,activate,RUVBL1
PMC6521077,NP,affect,RUVBL1
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,activate,RUVBL1
PMC6521077,NP,affect,RUVBL1
PMC6521077,NP,associate,RUVBL1
PMC6521077,NP,activate,RUVBL1
PMC6521077,NP,associate,RUVBL2
PMC6521077,NP,activate,RUVBL2
PMC6521077,NP,associate,RPAP3
PMC6521077,NP,associate,PIH1D1
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,associate,RPAP3
PMC6521077,NP,associate,PIH1D1
PMC6521077,NP,suppress,RUVBL2
PMC6521077,NP,interfere,RUVBL2
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,associate,RUVBL1
PMC6521077,NP,interact,RUVBL2
PMC6521077,NP,associate,RUVBL2
PMC6521077,NP,interact,RUVBL1
PMC6521077,NP,associate,RUVBL1
PMC11945958,GP,control,PRNT
PMC11945958,GP,bind,PRNT
PMC11945958,GP,neutralize,PRNT
PMC11945958,GP,bind,PRNT
PMC11945958,GP,neutralize,PRNT
PMC11945958,GP,induce,PRNT
PMC6342996,GP,attach,AFM
PMC6342996,GP,attach,AFM
PMC6342996,GP,crosslink,AFM
PMC3614905,L,bind,CLEC10A
PMC3614905,L,attach,CLEC10A
PMC3614905,L,bind,CLEC4G
PMC3614905,L,attach,CLEC4G
PMC3614905,GP,express,Tyro3
PMC3614905,GP,mediate,Tyro3
PMC3614905,GP,express,Axl
PMC3614905,GP,mediate,Axl
PMC3614905,L,target,TYRO3
PMC10158532,GP,target,CD4
PMC10158532,GP,target,CD4
PMC10158532,NP,stimulate,CD4
PMC10158532,NP,respond,CD4
PMC10158532,GP,bind,CD4
PMC10158532,GP,associate,CD4
PMC10158532,GP,stimulate,CD4
PMC4711667,GP,induce,CPZ
PMC4711667,GP,bind,NPC1
PMC4711667,GP,change,NPC1
PMC4711667,GP,bind,NPC1
PMC4711667,GP,cleave,NPC1
PMC4711667,GP,form,NPC1
PMC4711667,GP,cleave,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,express,furin
PMC4711667,GP,facilitate,furin
PMC4711667,GP,bind,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,express,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,express,furin
PMC4711667,GP,degrade,furin
PMC4711667,GP,alter,furin
PMC4711667,GP,express,furin
PMC4711667,GP,degrade,furin
PMC4711667,GP,alter,furin
PMC4711667,GP,express,furin
PMC4711667,GP,degrade,furin
PMC4711667,GP,alter,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,express,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,express,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,express,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,cleave,Furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,cleave,furin
PMC4711667,GP,prevent,NPC1
PMC4711667,GP,neutralize,NPC1
PMC4711667,GP,cleave,NPC1
PMC4711667,GP,target,NPC1
PMC4711667,GP,induce,NPC1
PMC4711667,GP,change,NPC1
PMC4711667,GP,promote,NPC1
PMC4711667,L,target,NPC1
PMC4711667,GP,encode,furin
PMC4711667,GP,encode,furin
PMC4711667,GP,cleave,MFI
PMC9169664,VP40,cleave,TSPO
PMC9169664,VP40,target,TSPO
PMC9169664,VP40,cleave,CD68
PMC9169664,VP40,target,CD68
PMC9169664,VP40,cleave,PARP1
PMC9169664,VP40,target,PARP1
PMC9169664,VP40,target,TSPO
PMC9169664,VP40,target,CD68
